Local time,Open,High,Low,Close,Volume
30.04.2023 18:30:00.000 GMT-0600,1.35628,1.35634,1.35538,1.35547,959429996.4904001
30.04.2023 19:00:00.000 GMT-0600,1.35548,1.35580,1.35524,1.35555,740080000.8777001
30.04.2023 19:30:00.000 GMT-0600,1.35554,1.35609,1.35541,1.35569,815159995.7944
30.04.2023 20:00:00.000 GMT-0600,1.35568,1.35606,1.35568,1.35576,518999998.09290004
30.04.2023 20:30:00.000 GMT-0600,1.35576,1.35586,1.35534,1.35549,666000004.0531001
30.04.2023 21:00:00.000 GMT-0600,1.35550,1.35560,1.35513,1.35525,947499999.0462999
30.04.2023 21:30:00.000 GMT-0600,1.35523,1.35566,1.35495,1.35499,972739998.8174002
30.04.2023 22:00:00.000 GMT-0600,1.35498,1.35528,1.35478,1.35497,568189998.1500001
30.04.2023 22:30:00.000 GMT-0600,1.35497,1.35549,1.35493,1.35535,511849999.4277
30.04.2023 23:00:00.000 GMT-0600,1.35536,1.35576,1.35535,1.35558,729089997.2914001
30.04.2023 23:30:00.000 GMT-0600,1.35559,1.35577,1.35509,1.35529,596410007.0001
01.05.2023 00:00:00.000 GMT-0600,1.35530,1.35578,1.35504,1.35560,1295729994.7736998
01.05.2023 00:30:00.000 GMT-0600,1.35563,1.35574,1.35498,1.35519,1161020000.4579
01.05.2023 01:00:00.000 GMT-0600,1.35518,1.35552,1.35504,1.35526,1734990015.0299003
01.05.2023 01:30:00.000 GMT-0600,1.35525,1.35576,1.35495,1.35497,1159099994.6594002
01.05.2023 02:00:00.000 GMT-0600,1.35498,1.35582,1.35498,1.35581,1005469999.3133
01.05.2023 02:30:00.000 GMT-0600,1.35581,1.35694,1.35580,1.35694,891429993.6297002
01.05.2023 03:00:00.000 GMT-0600,1.35696,1.35754,1.35680,1.35727,899629995.3463
01.05.2023 03:30:00.000 GMT-0600,1.35727,1.35782,1.35666,1.35725,772519998.5506
01.05.2023 04:00:00.000 GMT-0600,1.35727,1.35785,1.35726,1.35749,949420000.0762001
01.05.2023 04:30:00.000 GMT-0600,1.35750,1.35800,1.35733,1.35737,783550001.1442001
01.05.2023 05:00:00.000 GMT-0600,1.35735,1.35792,1.35706,1.35775,858250000.4770001
01.05.2023 05:30:00.000 GMT-0600,1.35776,1.35821,1.35763,1.35808,968309997.5586001
01.05.2023 06:00:00.000 GMT-0600,1.35808,1.35829,1.35642,1.35707,2115179988.861
01.05.2023 06:30:00.000 GMT-0600,1.35706,1.35773,1.35532,1.35535,3486369987.4878006
01.05.2023 07:00:00.000 GMT-0600,1.35540,1.35639,1.35536,1.35600,2209509960.1743
01.05.2023 07:30:00.000 GMT-0600,1.35601,1.35618,1.35333,1.35432,3674319961.5478015
01.05.2023 08:00:00.000 GMT-0600,1.35435,1.35547,1.35368,1.35401,4785050003.051799
01.05.2023 08:30:00.000 GMT-0600,1.35399,1.35484,1.35299,1.35347,3120750011.4442997
01.05.2023 09:00:00.000 GMT-0600,1.35349,1.35525,1.35323,1.35520,2443510002.1362004
01.05.2023 09:30:00.000 GMT-0600,1.35519,1.35531,1.35416,1.35431,1877619998.9318006
01.05.2023 10:00:00.000 GMT-0600,1.35430,1.35492,1.35421,1.35444,1768679998.3977995
01.05.2023 10:30:00.000 GMT-0600,1.35439,1.35448,1.35312,1.35317,2172350023.2694
01.05.2023 11:00:00.000 GMT-0600,1.35318,1.35401,1.35300,1.35398,1364830003.7386997
01.05.2023 11:30:00.000 GMT-0600,1.35401,1.35419,1.35317,1.35337,1196730002.4033
