Local time,Open,High,Low,Close,Volume
14.11.2023 04:30:00.000 GMT-0700,1.22872,1.22893,1.22759,1.22801,1430100004.1962001
14.11.2023 05:00:00.000 GMT-0700,1.22801,1.22983,1.22796,1.22932,1430280002.5939999
14.11.2023 05:30:00.000 GMT-0700,1.22930,1.22973,1.22897,1.22931,1438640005.1119
14.11.2023 06:00:00.000 GMT-0700,1.22930,1.22984,1.22846,1.22888,3601649997.7109995
14.11.2023 06:30:00.000 GMT-0700,1.22886,1.24070,1.22800,1.24009,12096040069.580101
14.11.2023 07:00:00.000 GMT-0700,1.24007,1.24343,1.24003,1.24264,9586209960.9375
14.11.2023 07:30:00.000 GMT-0700,1.24264,1.24620,1.24264,1.24586,7541819992.065599
14.11.2023 08:00:00.000 GMT-0700,1.24584,1.24745,1.24436,1.24706,6235840019.2259
14.11.2023 08:30:00.000 GMT-0700,1.24710,1.24744,1.24448,1.24564,4348899955.7492
14.11.2023 09:00:00.000 GMT-0700,1.24563,1.24796,1.24554,1.24773,4410799987.792899
14.11.2023 09:30:00.000 GMT-0700,1.24771,1.24883,1.24747,1.24813,2682559997.5585
14.11.2023 10:00:00.000 GMT-0700,1.24812,1.24864,1.24730,1.24744,2541440013.8853006
14.11.2023 10:30:00.000 GMT-0700,1.24744,1.24928,1.24736,1.24924,1713640003.2043998
14.11.2023 11:00:00.000 GMT-0700,1.24923,1.24934,1.24880,1.24881,1777019987.1061997
14.11.2023 11:30:00.000 GMT-0700,1.24880,1.24927,1.24849,1.24861,1919710001.9455
14.11.2023 12:00:00.000 GMT-0700,1.24863,1.24933,1.24834,1.24929,1545670000.0762
14.11.2023 12:30:00.000 GMT-0700,1.24930,1.24997,1.24924,1.24993,1466679999.3515003
14.11.2023 13:00:00.000 GMT-0700,1.24993,1.25044,1.24980,1.25041,1146150005.3405
14.11.2023 13:30:00.000 GMT-0700,1.25040,1.25058,1.24953,1.25014,1521349997.5204003
14.11.2023 14:00:00.000 GMT-0700,1.25014,1.25017,1.24940,1.24944,970609995.0075
14.11.2023 14:30:00.000 GMT-0700,1.24943,1.24994,1.24943,1.24973,597570005.2977
14.11.2023 15:00:00.000 GMT-0700,1.24982,1.24985,1.24914,1.24914,606940000.1766001
14.11.2023 15:30:00.000 GMT-0700,1.24917,1.24995,1.24878,1.24894,1904440000.0574002
14.11.2023 16:00:00.000 GMT-0700,1.24893,1.24991,1.24893,1.24968,2182800017.7146
14.11.2023 16:30:00.000 GMT-0700,1.24967,1.24980,1.24921,1.24928,1866589996.3382003
14.11.2023 17:00:00.000 GMT-0700,1.24930,1.24931,1.24829,1.24841,3468279998.7792997
14.11.2023 17:30:00.000 GMT-0700,1.24847,1.24865,1.24788,1.24835,861379989.6241
14.11.2023 18:00:00.000 GMT-0700,1.24837,1.24883,1.24804,1.24843,1504910015.1062
14.11.2023 18:30:00.000 GMT-0700,1.24844,1.24864,1.24794,1.24845,1297219991.684
14.11.2023 19:00:00.000 GMT-0700,1.24844,1.24895,1.24816,1.24821,1313990007.4004002
14.11.2023 19:30:00.000 GMT-0700,1.24821,1.24904,1.24798,1.24896,1112189997.1964
14.11.2023 20:00:00.000 GMT-0700,1.24895,1.24956,1.24884,1.24923,1031130005.8367001
14.11.2023 20:30:00.000 GMT-0700,1.24923,1.24945,1.24876,1.24943,1307739997.8634
14.11.2023 21:00:00.000 GMT-0700,1.24944,1.24958,1.24909,1.24919,819390007.4958
14.11.2023 21:30:00.000 GMT-0700,1.24918,1.24973,1.24910,1.24910,729989999.2942001
14.11.2023 22:00:00.000 GMT-0700,1.24910,1.24933,1.24890,1.24915,1522939988.1362
14.11.2023 22:30:00.000 GMT-0700,1.24914,1.24931,1.24876,1.24885,943519997.5969002
14.11.2023 23:00:00.000 GMT-0700,1.24885,1.24922,1.24848,1.24891,1711300007.8198
14.11.2023 23:30:00.000 GMT-0700,1.24891,1.24938,1.24839,1.24866,3028729991.9128
15.11.2023 00:00:00.000 GMT-0700,1.24867,1.24961,1.24658,1.24770,4855480014.800699
15.11.2023 00:30:00.000 GMT-0700,1.24773,1.24794,1.24641,1.24694,2848720001.2205997
15.11.2023 01:00:00.000 GMT-0700,1.24693,1.24760,1.24632,1.24736,3881810012.8173013
15.11.2023 01:30:00.000 GMT-0700,1.24736,1.24740,1.24583,1.24639,2847620006.5614
15.11.2023 02:00:00.000 GMT-0700,1.24640,1.24663,1.24531,1.24578,3084469966.8883996
15.11.2023 02:30:00.000 GMT-0700,1.24578,1.24655,1.24557,1.24624,2585820011.1391997
15.11.2023 03:00:00.000 GMT-0700,1.24625,1.24717,1.24595,1.24596,1943410007.477
15.11.2023 03:30:00.000 GMT-0700,1.24594,1.24658,1.24549,1.24620,2078120014.1905997
15.11.2023 04:00:00.000 GMT-0700,1.24620,1.24669,1.24582,1.24634,1640029983.5202
15.11.2023 04:30:00.000 GMT-0700,1.24633,1.24744,1.24612,1.24716,1946909996.0327003
15.11.2023 05:00:00.000 GMT-0700,1.24715,1.24745,1.24594,1.24622,1940220005.0354996
15.11.2023 05:30:00.000 GMT-0700,1.24621,1.24644,1.24554,1.24611,2223649963.3785996
15.11.2023 06:00:00.000 GMT-0700,1.24612,1.24694,1.24590,1.24660,3848659988.4033003
15.11.2023 06:30:00.000 GMT-0700,1.24660,1.24799,1.24251,1.24423,10235790023.8038
15.11.2023 07:00:00.000 GMT-0700,1.24424,1.24468,1.24305,1.24350,5433039985.656699
15.11.2023 07:30:00.000 GMT-0700,1.24351,1.24459,1.24038,1.24085,5895130012.5121
15.11.2023 08:00:00.000 GMT-0700,1.24086,1.24225,1.24034,1.24192,4497400009.155199
15.11.2023 08:30:00.000 GMT-0700,1.24192,1.24440,1.24170,1.24420,4589100006.1034
15.11.2023 09:00:00.000 GMT-0700,1.24421,1.24538,1.24417,1.24497,4032409976.9591002
15.11.2023 09:30:00.000 GMT-0700,1.24496,1.24506,1.24256,1.24296,3029169975.281
15.11.2023 10:00:00.000 GMT-0700,1.24297,1.24316,1.24160,1.24248,3395579967.4987993
15.11.2023 10:30:00.000 GMT-0700,1.24246,1.24295,1.24173,1.24225,2798140016.5559
15.11.2023 11:00:00.000 GMT-0700,1.24224,1.24226,1.24135,1.24159,1502999994.2778997
15.11.2023 11:30:00.000 GMT-0700,1.24160,1.24166,1.24101,1.24159,1380069995.88
15.11.2023 12:00:00.000 GMT-0700,1.24158,1.24188,1.24114,1.24176,1262579995.1551003
15.11.2023 12:30:00.000 GMT-0700,1.24175,1.24199,1.24140,1.24179,1483930000.3051
15.11.2023 13:00:00.000 GMT-0700,1.24181,1.24185,1.24083,1.24094,1191180006.9807
15.11.2023 13:30:00.000 GMT-0700,1.24095,1.24108,1.24063,1.24095,1327679993.6293
15.11.2023 14:00:00.000 GMT-0700,1.24096,1.24129,1.24088,1.24124,815759998.7983999
15.11.2023 14:30:00.000 GMT-0700,1.24124,1.24161,1.24123,1.24145,908519993.5437001
15.11.2023 15:00:00.000 GMT-0700,1.24150,1.24161,1.24117,1.24135,611280007.1239
15.11.2023 15:30:00.000 GMT-0700,1.24141,1.24173,1.24129,1.24163,3429910001.754999
15.11.2023 16:00:00.000 GMT-0700,1.24155,1.24174,1.24142,1.24160,759630001.0679998
15.11.2023 16:30:00.000 GMT-0700,1.24158,1.24214,1.24158,1.24213,490830004.811
15.11.2023 17:00:00.000 GMT-0700,1.24213,1.24237,1.24186,1.24217,924269997.8351
15.11.2023 17:30:00.000 GMT-0700,1.24218,1.24237,1.24135,1.24182,888119997.0249001
15.11.2023 18:00:00.000 GMT-0700,1.24183,1.24191,1.24074,1.24086,1071730007.1715001
15.11.2023 18:30:00.000 GMT-0700,1.24085,1.24085,1.24001,1.24033,1531920006.7519996
15.11.2023 19:00:00.000 GMT-0700,1.24033,1.24039,1.23938,1.23973,1393889992.7138999
15.11.2023 19:30:00.000 GMT-0700,1.23970,1.23974,1.23798,1.23827,2222940011.9783993
15.11.2023 20:00:00.000 GMT-0700,1.23828,1.23882,1.23823,1.23849,958950002.67
15.11.2023 20:30:00.000 GMT-0700,1.23849,1.23909,1.23849,1.23878,867780005.4554
15.11.2023 21:00:00.000 GMT-0700,1.23878,1.23911,1.23869,1.23896,926610008.7164001
15.11.2023 21:30:00.000 GMT-0700,1.23897,1.23942,1.23896,1.23930,322200001.7168
15.11.2023 22:00:00.000 GMT-0700,1.23928,1.23960,1.23907,1.23942,586679997.4442999
15.11.2023 22:30:00.000 GMT-0700,1.23942,1.23954,1.23901,1.23947,447360002.04059994
15.11.2023 23:00:00.000 GMT-0700,1.23948,1.23986,1.23940,1.23947,976499991.1784
15.11.2023 23:30:00.000 GMT-0700,1.23947,1.23979,1.23914,1.23965,1892099996.5666997
16.11.2023 00:00:00.000 GMT-0700,1.23964,1.23984,1.23840,1.23885,1937039989.4711998
16.11.2023 00:30:00.000 GMT-0700,1.23885,1.23885,1.23763,1.23796,2227620006.5612
16.11.2023 01:00:00.000 GMT-0700,1.23794,1.23861,1.23761,1.23830,3411149993.8964996
16.11.2023 01:30:00.000 GMT-0700,1.23831,1.23987,1.23805,1.23969,2650410011.2918005
16.11.2023 02:00:00.000 GMT-0700,1.23968,1.24096,1.23968,1.24070,2346809997.5588994
16.11.2023 02:30:00.000 GMT-0700,1.24070,1.24133,1.23935,1.24008,2631850015.6402006
16.11.2023 03:00:00.000 GMT-0700,1.24008,1.24041,1.23962,1.23979,1840469999.3131003
16.11.2023 03:30:00.000 GMT-0700,1.23977,1.24071,1.23915,1.24060,1970890010.8338003
16.11.2023 04:00:00.000 GMT-0700,1.24059,1.24107,1.24037,1.24077,1587419998.1689
16.11.2023 04:30:00.000 GMT-0700,1.24075,1.24092,1.23940,1.24037,1985309986.5913
16.11.2023 05:00:00.000 GMT-0700,1.24037,1.24050,1.23817,1.23871,1908610017.7764997
16.11.2023 05:30:00.000 GMT-0700,1.23870,1.23953,1.23866,1.23887,2323529998.7792997
16.11.2023 06:00:00.000 GMT-0700,1.23885,1.24046,1.23865,1.23999,2776919975.2807
16.11.2023 06:30:00.000 GMT-0700,1.24001,1.24411,1.23998,1.24411,6655800064.086799
16.11.2023 07:00:00.000 GMT-0700,1.24410,1.24410,1.24105,1.24161,4662150039.672699
16.11.2023 07:30:00.000 GMT-0700,1.24164,1.24368,1.24158,1.24319,3736990013.1226993
16.11.2023 08:00:00.000 GMT-0700,1.24321,1.24543,1.24321,1.24510,5583540016.1744995
16.11.2023 08:30:00.000 GMT-0700,1.24511,1.24557,1.24296,1.24401,5059959991.455299
16.11.2023 09:00:00.000 GMT-0700,1.24403,1.24487,1.24154,1.24176,3951730018.6157
16.11.2023 09:30:00.000 GMT-0700,1.24171,1.24241,1.24133,1.24203,3098279991.15
16.11.2023 10:00:00.000 GMT-0700,1.24203,1.24291,1.24194,1.24249,2164349981.3079004
16.11.2023 10:30:00.000 GMT-0700,1.24249,1.24297,1.24205,1.24250,1697339998.2451
16.11.2023 11:00:00.000 GMT-0700,1.24250,1.24311,1.24181,1.24208,2111489982.6045997
16.11.2023 11:30:00.000 GMT-0700,1.24208,1.24273,1.24178,1.24200,1657559996.6048005
16.11.2023 12:00:00.000 GMT-0700,1.24202,1.24213,1.24146,1.24146,1563780000.6866002
16.11.2023 12:30:00.000 GMT-0700,1.24145,1.24229,1.24145,1.24176,1124310009.9564
16.11.2023 13:00:00.000 GMT-0700,1.24173,1.24180,1.24067,1.24067,1839480007.1715994
16.11.2023 13:30:00.000 GMT-0700,1.24073,1.24096,1.24054,1.24084,2419280007.3626003
16.11.2023 14:00:00.000 GMT-0700,1.24082,1.24113,1.24081,1.24110,341820001.60220003
16.11.2023 14:30:00.000 GMT-0700,1.24110,1.24149,1.24100,1.24132,792989996.4331
16.11.2023 15:00:00.000 GMT-0700,1.24115,1.24167,1.24075,1.24121,893339997.0529
16.11.2023 15:30:00.000 GMT-0700,1.24122,1.24158,1.24106,1.24144,3347430017.4713993
16.11.2023 16:00:00.000 GMT-0700,1.24145,1.24160,1.24119,1.24160,492839996.21860015
16.11.2023 16:30:00.000 GMT-0700,1.24159,1.24160,1.24133,1.24139,304259999.99060005
16.11.2023 17:00:00.000 GMT-0700,1.24141,1.24163,1.24087,1.24117,1099809997.2009
16.11.2023 17:30:00.000 GMT-0700,1.24114,1.24180,1.24107,1.24176,1397220002.4128997
16.11.2023 18:00:00.000 GMT-0700,1.24176,1.24219,1.24145,1.24167,1261469991.6837003
16.11.2023 18:30:00.000 GMT-0700,1.24167,1.24169,1.24117,1.24129,1880030008.316
16.11.2023 19:00:00.000 GMT-0700,1.24127,1.24160,1.24088,1.24096,2743680012.7030005
16.11.2023 19:30:00.000 GMT-0700,1.24096,1.24112,1.24033,1.24097,1936049995.8990998
16.11.2023 20:00:00.000 GMT-0700,1.24096,1.24111,1.24073,1.24090,1142370013.2368
16.11.2023 20:30:00.000 GMT-0700,1.24091,1.24103,1.24058,1.24070,773580003.0231
16.11.2023 21:00:00.000 GMT-0700,1.24068,1.24090,1.24056,1.24078,636420005.0833001
16.11.2023 21:30:00.000 GMT-0700,1.24080,1.24105,1.24050,1.24051,793950004.1007001
16.11.2023 22:00:00.000 GMT-0700,1.24052,1.24071,1.24038,1.24050,1037909994.1253002
16.11.2023 22:30:00.000 GMT-0700,1.24048,1.24151,1.24048,1.24139,860489997.6256
16.11.2023 23:00:00.000 GMT-0700,1.24140,1.24183,1.24133,1.24157,1426439994.8119
16.11.2023 23:30:00.000 GMT-0700,1.24157,1.24178,1.24114,1.24114,1562340023.9941
17.11.2023 00:00:00.000 GMT-0700,1.24113,1.24115,1.23795,1.23887,5149479961.3954
17.11.2023 00:30:00.000 GMT-0700,1.23889,1.23889,1.23736,1.23842,2221389995.5751
17.11.2023 01:00:00.000 GMT-0700,1.23842,1.23892,1.23788,1.23859,3256809993.7439003
17.11.2023 01:30:00.000 GMT-0700,1.23858,1.23963,1.23796,1.23814,3615570022.5831
17.11.2023 02:00:00.000 GMT-0700,1.23816,1.24024,1.23787,1.23989,3668640007.0189004
17.11.2023 02:30:00.000 GMT-0700,1.23988,1.24145,1.23952,1.24094,2430389991.760299
17.11.2023 03:00:00.000 GMT-0700,1.24094,1.24354,1.24080,1.24328,2660759994.5065
17.11.2023 03:30:00.000 GMT-0700,1.24327,1.24373,1.24266,1.24309,1961880012.5122998
17.11.2023 04:00:00.000 GMT-0700,1.24308,1.24373,1.24250,1.24329,2334809997.5586
17.11.2023 04:30:00.000 GMT-0700,1.24329,1.24329,1.24206,1.24288,1989360015.8691
17.11.2023 05:00:00.000 GMT-0700,1.24285,1.24329,1.24213,1.24309,1464239997.8639
17.11.2023 05:30:00.000 GMT-0700,1.24307,1.24399,1.24271,1.24282,2025929996.4901998
17.11.2023 06:00:00.000 GMT-0700,1.24283,1.24392,1.24229,1.24255,2983800037.3842
17.11.2023 06:30:00.000 GMT-0700,1.24256,1.24325,1.24139,1.24208,4796190025.3296
17.11.2023 07:00:00.000 GMT-0700,1.24210,1.24340,1.24094,1.24144,3946300056.4572997
17.11.2023 07:30:00.000 GMT-0700,1.24143,1.24251,1.24046,1.24181,6073150009.155301
17.11.2023 08:00:00.000 GMT-0700,1.24182,1.24255,1.24132,1.24208,3935600002.2888007
17.11.2023 08:30:00.000 GMT-0700,1.24208,1.24341,1.24191,1.24339,4279829978.9430995
17.11.2023 09:00:00.000 GMT-0700,1.24340,1.24369,1.24175,1.24221,4046909980.773801
17.11.2023 09:30:00.000 GMT-0700,1.24228,1.24284,1.24172,1.24276,3814019981.384201
17.11.2023 10:00:00.000 GMT-0700,1.24276,1.24368,1.24262,1.24290,2140509988.7844996
17.11.2023 10:30:00.000 GMT-0700,1.24290,1.24362,1.24290,1.24352,1728659998.8936002
17.11.2023 11:00:00.000 GMT-0700,1.24351,1.24481,1.24329,1.24442,1396709985.7329998
17.11.2023 11:30:00.000 GMT-0700,1.24444,1.24576,1.24444,1.24561,1464120012.2831
17.11.2023 12:00:00.000 GMT-0700,1.24562,1.24562,1.24496,1.24512,1995440022.4687996
17.11.2023 12:30:00.000 GMT-0700,1.24511,1.24539,1.24456,1.24483,2642939973.8314
17.11.2023 13:00:00.000 GMT-0700,1.24482,1.24576,1.24463,1.24558,1427739994.5258002
17.11.2023 13:30:00.000 GMT-0700,1.24557,1.24621,1.24531,1.24599,1104269995.6891997
17.11.2023 14:00:00.000 GMT-0700,1.24598,1.24631,1.24578,1.24628,1199489989.4002001
17.11.2023 14:30:00.000 GMT-0700,1.24628,1.24645,1.24564,1.24564,2009310013.7712002
17.11.2023 15:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 15:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 16:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 16:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 17:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 17:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 18:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 18:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 19:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 19:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 20:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 20:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 21:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 21:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 22:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 22:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 23:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
17.11.2023 23:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 00:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 00:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 01:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 01:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 02:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 02:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 03:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 03:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 04:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 04:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 05:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 05:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 06:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 06:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 07:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 07:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 08:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 08:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 09:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 09:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 10:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 10:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 11:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 11:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 12:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 12:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 13:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 13:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 14:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 14:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 15:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 15:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 16:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 16:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 17:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 17:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 18:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 18:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 19:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 19:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 20:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 20:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 21:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 21:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 22:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 22:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 23:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
18.11.2023 23:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 00:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 00:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 01:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 01:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 02:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 02:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 03:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 03:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 04:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 04:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 05:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 05:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 06:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 06:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 07:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 07:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 08:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 08:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 09:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 09:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 10:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 10:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 11:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 11:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 12:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 12:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 13:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 13:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 14:00:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 14:30:00.000 GMT-0700,1.24564,1.24564,1.24564,1.24564,0
19.11.2023 15:00:00.000 GMT-0700,1.24467,1.24512,1.24467,1.24507,249810001.9094
19.11.2023 15:30:00.000 GMT-0700,1.24507,1.24569,1.24498,1.24558,1420689996.7194
19.11.2023 16:00:00.000 GMT-0700,1.24552,1.24619,1.24535,1.24546,4599090023.040801
19.11.2023 16:30:00.000 GMT-0700,1.24545,1.24585,1.24522,1.24528,1494330010.4142
19.11.2023 17:00:00.000 GMT-0700,1.24530,1.24554,1.24472,1.24472,1747230021.9535997
19.11.2023 17:30:00.000 GMT-0700,1.24470,1.24514,1.24455,1.24506,1649639999.3897
19.11.2023 18:00:00.000 GMT-0700,1.24507,1.24690,1.24507,1.24671,2049929992.6758
19.11.2023 18:30:00.000 GMT-0700,1.24670,1.24690,1.24624,1.24680,1999529998.7794998
19.11.2023 19:00:00.000 GMT-0700,1.24678,1.24771,1.24659,1.24761,1809960018.1581998
19.11.2023 19:30:00.000 GMT-0700,1.24758,1.24850,1.24745,1.24828,2126369997.0245996
19.11.2023 20:00:00.000 GMT-0700,1.24827,1.24840,1.24744,1.24805,2053830015.1825001
19.11.2023 20:30:00.000 GMT-0700,1.24804,1.24852,1.24804,1.24843,1789349982.2614005
19.11.2023 21:00:00.000 GMT-0700,1.24843,1.24952,1.24843,1.24915,1815419992.4466996
19.11.2023 21:30:00.000 GMT-0700,1.24916,1.24916,1.24845,1.24853,2375429978.7280006
19.11.2023 22:00:00.000 GMT-0700,1.24852,1.24887,1.24833,1.24874,1004460000.0379
19.11.2023 22:30:00.000 GMT-0700,1.24875,1.24888,1.24790,1.24800,1044570003.5093
19.11.2023 23:00:00.000 GMT-0700,1.24799,1.24823,1.24771,1.24772,1055530004.5014
19.11.2023 23:30:00.000 GMT-0700,1.24770,1.24810,1.24751,1.24760,2020490014.0762002
20.11.2023 00:00:00.000 GMT-0700,1.24762,1.24801,1.24729,1.24751,2196609985.3515
20.11.2023 00:30:00.000 GMT-0700,1.24758,1.24843,1.24708,1.24746,2382270008.0871
20.11.2023 01:00:00.000 GMT-0700,1.24749,1.24943,1.24733,1.24863,3419400016.784499
20.11.2023 01:30:00.000 GMT-0700,1.24863,1.24887,1.24731,1.24806,2788410026.5501003
20.11.2023 02:00:00.000 GMT-0700,1.24807,1.24924,1.24801,1.24861,3261379993.4386
20.11.2023 02:30:00.000 GMT-0700,1.24861,1.25098,1.24851,1.25096,3407790019.9889994
20.11.2023 03:00:00.000 GMT-0700,1.25097,1.25097,1.24761,1.24801,2264659994.1252003
20.11.2023 03:30:00.000 GMT-0700,1.24800,1.24846,1.24667,1.24712,2003550006.8664
20.11.2023 04:00:00.000 GMT-0700,1.24708,1.24721,1.24636,1.24663,2045619995.1170995
20.11.2023 04:30:00.000 GMT-0700,1.24665,1.24720,1.24610,1.24706,1511279994.9644003
